"","temperature","period","type","date","sensor"
"148",15.913333333333,1,0,2022-07-07 02:00:00,0
"149",16.293333333333,1,0,2022-07-07 03:00:00,0
"150",16.83,1,0,2022-07-07 04:00:00,0
"151",17.435,1,0,2022-07-07 05:00:00,0
"152",17.131666666667,1,0,2022-07-07 06:00:00,0
"153",17.221666666667,1,0,2022-07-07 07:00:00,0
"154",16.626666666667,1,0,2022-07-07 08:00:00,0
"155",16.323333333333,1,0,2022-07-07 09:00:00,0
"156",16.108333333333,1,0,2022-07-07 10:00:00,0
"157",16.831666666667,1,0,2022-07-07 11:00:00,0
"158",17.783333333333,1,0,2022-07-07 12:00:00,0
"159",17.666666666667,1,0,2022-07-07 13:00:00,0
"160",17.3,1,0,2022-07-07 14:00:00,0
"161",16.923333333333,1,0,2022-07-07 15:00:00,0
"162",17.505,1,0,2022-07-07 16:00:00,0
"163",18.595,1,0,2022-07-07 17:00:00,0
"164",19.185,1,0,2022-07-07 18:00:00,0
"165",18.695,1,0,2022-07-07 19:00:00,0
"166",17.083333333333,1,0,2022-07-07 20:00:00,0
"167",15.826666666667,1,0,2022-07-07 21:00:00,0
"168",15.481666666667,1,0,2022-07-07 22:00:00,0
"169",15.145,1,0,2022-07-07 23:00:00,0
"170",14.83,1,0,2022-07-08 00:00:00,0
"171",14.381666666667,1,0,2022-07-08 01:00:00,0
"172",13.831666666667,1,0,2022-07-08 02:00:00,0
"173",13.57,1,0,2022-07-08 03:00:00,0
"174",13.151666666667,1,0,2022-07-08 04:00:00,0
"175",12.531666666667,1,0,2022-07-08 05:00:00,0
"176",12.706666666667,1,0,2022-07-08 06:00:00,0
"177",13.57,1,0,2022-07-08 07:00:00,0
"178",14.686666666667,1,0,2022-07-08 08:00:00,0
"179",15.785,1,0,2022-07-08 09:00:00,0
"180",16.905,1,0,2022-07-08 10:00:00,0
"181",18.16,1,0,2022-07-08 11:00:00,0
"182",19.925,1,0,2022-07-08 12:00:00,0
"183",20.736666666667,1,0,2022-07-08 13:00:00,0
"184",21.695,1,0,2022-07-08 14:00:00,0
"185",22.248333333333,1,0,2022-07-08 15:00:00,0
"186",23.175,1,0,2022-07-08 16:00:00,0
"187",23.763333333333,1,0,2022-07-08 17:00:00,0
"188",24.075,1,0,2022-07-08 18:00:00,0
"189",22.871428571429,1,0,2022-07-08 19:00:00,0
"190",22.318333333333,1,0,2022-07-08 20:00:00,0
"191",19.658333333333,1,0,2022-07-08 21:00:00,0
"192",16.558333333333,1,0,2022-07-08 22:00:00,0
"193",15.586666666667,1,0,2022-07-08 23:00:00,0
"194",15.246666666667,1,0,2022-07-09 00:00:00,0
"195",14.306666666667,1,0,2022-07-09 01:00:00,0
"196",13.631666666667,1,0,2022-07-09 02:00:00,0
"197",13.176666666667,1,0,2022-07-09 03:00:00,0
"198",12.846666666667,1,0,2022-07-09 04:00:00,0
"199",13.951666666667,1,0,2022-07-09 05:00:00,0
"200",14.09,1,0,2022-07-09 06:00:00,0
"201",15.441666666667,1,0,2022-07-09 07:00:00,0
"202",18.278333333333,1,0,2022-07-09 08:00:00,0
"203",20.331666666667,1,0,2022-07-09 09:00:00,0
"204",21.46,1,0,2022-07-09 10:00:00,0
"205",21.981666666667,1,0,2022-07-09 11:00:00,0
"206",22.616666666667,1,0,2022-07-09 12:00:00,0
"207",23.263333333333,1,0,2022-07-09 13:00:00,0
"208",23.015,1,0,2022-07-09 14:00:00,0
"209",22.958333333333,1,0,2022-07-09 15:00:00,0
"210",21.078333333333,1,0,2022-07-09 16:00:00,0
"211",23.041666666667,1,0,2022-07-09 17:00:00,0
"212",22.201666666667,1,0,2022-07-09 18:00:00,0
"213",21.465,1,0,2022-07-09 19:00:00,0
"214",19.968333333333,1,0,2022-07-09 20:00:00,0
"215",18.773333333333,1,0,2022-07-09 21:00:00,0
"216",17.443333333333,1,0,2022-07-09 22:00:00,0
"217",16.063333333333,1,0,2022-07-09 23:00:00,0
"218",14.906666666667,1,0,2022-07-10 00:00:00,0
"219",13.723333333333,1,0,2022-07-10 01:00:00,0
"220",12.716666666667,1,0,2022-07-10 02:00:00,0
"221",12.083333333333,1,0,2022-07-10 03:00:00,0
"222",12.368333333333,1,0,2022-07-10 04:00:00,0
"223",12.163333333333,1,0,2022-07-10 05:00:00,0
"224",12.47,1,0,2022-07-10 06:00:00,0
"225",13.45,1,0,2022-07-10 07:00:00,0
"226",14.25,1,0,2022-07-10 08:00:00,0
"227",14.453333333333,1,0,2022-07-10 09:00:00,0
"228",15.868333333333,1,0,2022-07-10 10:00:00,0
"229",16.373333333333,1,0,2022-07-10 11:00:00,0
"230",16.678333333333,1,0,2022-07-10 12:00:00,0
"231",16.96,1,0,2022-07-10 13:00:00,0
"232",17.486666666667,1,0,2022-07-10 14:00:00,0
"233",18.121666666667,1,0,2022-07-10 15:00:00,0
"234",18.588333333333,1,0,2022-07-10 16:00:00,0
"235",19.435,1,0,2022-07-10 17:00:00,0
"236",19.368333333333,1,0,2022-07-10 18:00:00,0
"237",19.028333333333,1,0,2022-07-10 19:00:00,0
"238",18.836666666667,1,0,2022-07-10 20:00:00,0
"239",18.531666666667,1,0,2022-07-10 21:00:00,0
"240",17.693333333333,1,0,2022-07-10 22:00:00,0
"241",16.953333333333,1,0,2022-07-10 23:00:00,0
"242",16.816666666667,1,0,2022-07-11 00:00:00,0
"243",17.181666666667,1,0,2022-07-11 01:00:00,0
"244",17.053333333333,1,0,2022-07-11 02:00:00,0
"245",16.568333333333,1,0,2022-07-11 03:00:00,0
"246",15.943333333333,1,0,2022-07-11 04:00:00,0
"247",15.293333333333,1,0,2022-07-11 05:00:00,0
"248",15.243333333333,1,0,2022-07-11 06:00:00,0
"249",15.933333333333,1,0,2022-07-11 07:00:00,0
"250",16.561666666667,1,0,2022-07-11 08:00:00,0
"251",17.056666666667,1,0,2022-07-11 09:00:00,0
"252",17.491666666667,1,0,2022-07-11 10:00:00,0
"253",17.795,1,0,2022-07-11 11:00:00,0
"254",18.361666666667,1,0,2022-07-11 12:00:00,0
"255",18.44,1,0,2022-07-11 13:00:00,0
"256",18.701666666667,1,0,2022-07-11 14:00:00,0
"257",19.385,1,0,2022-07-11 15:00:00,0
