"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2073/2074",2074,120,120,100,62.6075804050597,2119.5800316087,1420
"2074/2075",2075,120,120,100,72.8322690496643,1709.54136362346,1135
"2075/2076",2076,120,120,100,78.7606997510593,1344.38079904905,871
"2076/2077",2077,121,121,100,64.6507340609987,391.663413250353,1664
"2077/2078",2078,120,120,100,60.1376648589539,322.719010996632,1643
"2078/2079",2079,120,120,100,67.7242136319146,736.46533934027,1297
"2079/2080",2080,120,120,100,74.2421056808071,1080.0995041579,1079
"2080/2081",2081,121,121,100,62.0309952156585,1047.64991960302,1303
"2081/2082",2082,120,120,100,67.4781092206376,1508.80263944855,1205
"2082/2083",2083,120,120,100,72.1805120491117,1287.37484360719,1142
"2083/2084",2084,120,120,100,70.3019415937124,530.650567770936,1434
"2084/2085",2085,121,121,100,61.9466358731788,758.926689663902,1403
"2085/2086",2086,120,120,100,63.0857539830813,943.796783456579,1389
"2086/2087",2087,120,120,100,65.3686861789793,815.053746943362,1489
"2087/2088",2088,120,120,100,63.0399268232741,1031.78465549462,1426
"2088/2089",2089,121,121,100,68.2300815056606,862.495385037735,1318
"2089/2090",2090,120,120,100,63.1677372476752,414.710992683657,1574
"2090/2091",2091,120,120,100,60.9637979969884,785.016691560857,1597
"2091/2092",2092,120,120,100,66.2703764244852,374.248639299534,1615
"2092/2093",2093,121,121,100,72.2199972963099,1158.28234086372,1200
"2093/2094",2094,120,120,100,58.062193901309,1307.56135403551,1489
"2094/2095",2095,120,120,100,71.0531618797231,526.40972645767,1375
"2095/2096",2096,120,120,100,72.5770768292514,1768.36657196935,1112
"2096/2097",2097,121,121,100,66.0566538970106,3298.22918206081,1327
"2097/2098",2098,120,120,100,62.0602811190165,1140.43797117192,1455
"2098/2099",2099,120,120,100,72.3014423568693,869.645012671128,1243
"2099/2100",2100,120,120,100,68.3147246895569,1153.54020369798,1158
"2100/2101",2101,120,120,100,67.4713035569457,817.544293564744,1262
