"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2058/2059",2059,120,120,100,67.6877976167025,1048.2644285257,1254
"2059/2060",2060,120,120,100,77.6384820567901,2773.92340912204,884
"2060/2061",2061,121,121,100,78.1782930700647,3417.91432067007,777
"2061/2062",2062,120,120,100,64.8121087823038,835.747577853501,1376
"2062/2063",2063,120,120,100,72.1150780138978,1428.66373781255,1112
"2063/2064",2064,120,120,100,73.5640526704501,1617.32038957812,1229
"2064/2065",2065,121,121,100,78.6817586314301,1492.03725193813,858
"2065/2066",2066,120,120,100,83.0369027243687,1253.85324802203,643
"2066/2067",2067,120,120,100,69.5019547057163,1000.96934728045,1263
"2067/2068",2068,120,120,100,82.0970526064957,3004.8850511238,621
"2068/2069",2069,121,121,100,75.7225788527066,1681.08432959253,1033
"2069/2070",2070,120,120,100,74.9901009890182,1817.28615842899,886
"2070/2071",2071,120,120,100,72.0196718038533,2455.47993131774,1115
"2071/2072",2072,120,120,100,68.2780349872246,1812.53485206887,1155
"2072/2073",2073,121,121,100,84.508978882739,3433.25708903465,563
"2073/2074",2074,120,120,100,65.280881819006,3277.59233462345,1121
"2074/2075",2075,120,120,100,77.8925161688512,3189.79877659492,896
"2075/2076",2076,120,120,100,84.5663247111861,2554.2576447241,585
"2076/2077",2077,121,121,100,73.4481907469217,934.352543001994,1243
"2077/2078",2078,120,120,100,70.3683687197245,780.87092633266,1270
"2078/2079",2079,120,120,100,75.2733244517149,1360.15486381389,886
"2079/2080",2080,120,120,100,78.5974252707128,2156.11731204763,742
"2080/2081",2081,121,121,100,71.2345464337759,1988.97116949316,1109
"2081/2082",2082,120,120,100,75.697366373337,2515.25578118861,834
"2082/2083",2083,120,120,100,77.0388421468233,2340.9156195391,859
"2083/2084",2084,120,120,100,77.0280074840321,1237.79550780077,1014
"2084/2085",2085,121,121,100,69.7168318953845,1474.95731641632,1074
"2085/2086",2086,120,120,100,74.2162846996707,1787.98442093655,1079
"2086/2087",2087,120,120,100,73.454350912978,1537.28773068171,1121
"2087/2088",2088,120,120,100,71.7067183191502,1829.20409481227,1163
"2088/2089",2089,121,121,100,75.4801932221999,1690.69956932869,992
"2089/2090",2090,120,120,100,74.8584092941201,896.975958244875,1108
"2090/2091",2091,120,120,100,68.1437718153466,1530.10364093911,1337
"2091/2092",2092,120,120,100,73.9912411429013,806.542259136215,1199
"2092/2093",2093,121,121,100,77.272988469007,2304.6872229781,905
"2093/2094",2094,120,120,100,68.2213400630935,2387.54603307322,1262
"2094/2095",2095,120,120,100,78.7294331341091,1073.22924390063,934
"2095/2096",2096,120,120,100,77.5779649690649,3039.87402223889,728
"2096/2097",2097,121,121,100,67.747985902075,4839.4500295883,1077
"2097/2098",2098,120,120,100,69.3829843678996,2039.82328604255,1199
"2098/2099",2099,120,120,100,76.7486488770883,1766.4391522631,872
"2099/2100",2100,120,120,100,77.5257270147067,2048.12923308834,712
"2100/2101",2101,120,120,100,76.8840316625774,1719.40231010783,989
