"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2030/2031",2031,120,120,100,84.2521337321432,2782.69000713225,590
"2031/2032",2032,120,120,100,86.6366128631698,3571.60552270943,408
"2032/2033",2033,121,121,100,76.7430005457463,1645.29151691054,959
"2033/2034",2034,120,120,100,75.5701961376535,2866.1010082257,773
"2034/2035",2035,120,120,100,74.9750649161579,3647.17937632138,814
"2035/2036",2036,120,120,100,82.9551419445888,2692.07259913534,621
"2036/2037",2037,121,121,100,78.6435416889399,1902.57248234516,878
"2037/2038",2038,120,120,100,81.5147419123496,3123.6411121618,580
"2038/2039",2039,120,120,100,87.5247725462605,4150.42764555058,298
"2039/2040",2040,120,120,100,84.2544614313438,3232.39544682112,364
"2040/2041",2041,121,121,100,84.7379102093528,2962.27269777469,408
"2041/2042",2042,120,120,100,85.6127659687445,4059.43237027526,422
"2042/2043",2043,120,120,100,78.5246636133916,1683.93650836777,932
"2043/2044",2044,120,120,100,84.9906731044757,2824.89678057842,336
"2044/2045",2045,121,121,100,77.4771224334972,1240.27840214456,856
"2045/2046",2046,120,120,100,79.0113605143797,3504.86190753197,728
"2046/2047",2047,120,120,100,79.6038688237377,2432.10240926407,731
"2047/2048",2048,120,120,100,82.326227937664,1683.67244910169,666
"2048/2049",2049,121,121,100,79.6668974651502,1786.34441101272,827
"2049/2050",2050,120,120,100,78.9978898242098,764.002563072369,852
"2050/2051",2051,120,120,100,78.5204430009035,3347.12964984775,611
"2051/2052",2052,120,120,100,83.0986652886322,4170.40860565193,444
"2052/2053",2053,121,121,100,83.11361725393,4037.93851424893,446
"2053/2054",2054,120,120,100,83.7486844994282,3950.00080134254,443
"2054/2055",2055,120,120,100,83.5576440710802,2251.29907654785,624
"2055/2056",2056,120,120,100,76.1091316625552,4519.14780570567,617
"2056/2057",2057,121,121,100,74.8491749486611,2358.16597480606,854
"2057/2058",2058,120,120,100,85.2931692693173,2980.44560038578,372
"2058/2059",2059,120,120,100,76.1531741707931,1527.90997362137,808
"2059/2060",2060,120,120,100,80.3678376742355,3908.30437207967,616
"2060/2061",2061,121,121,100,82.2835728399896,4771.3462867639,439
"2061/2062",2062,120,120,100,73.5071307595681,1421.47524942365,1040
"2062/2063",2063,120,120,100,80.2198274500515,2278.75443779584,746
"2063/2064",2064,120,120,100,78.0648253272393,2824.49301014282,897
"2064/2065",2065,121,121,100,84.2503831284175,2789.17957872385,531
"2065/2066",2066,120,120,100,90.1458731466737,2141.58078186167,248
"2066/2067",2067,120,120,100,75.4696870751141,1562.2105609905,922
"2067/2068",2068,120,120,100,86.7096590033507,4949.02130840346,409
"2068/2069",2069,121,121,100,82.7252427145941,2607.48150429223,671
"2069/2070",2070,120,120,100,80.0396355215362,2919.08356602676,649
"2070/2071",2071,120,120,100,79.7027084936417,3559.63011826761,568
"2071/2072",2072,120,120,100,72.7542212991702,2904.97575531248,832
"2072/2073",2073,121,121,100,86.6932023404497,5221.91626011021,350
"2073/2074",2074,120,120,100,72.2946602126867,4028.06017339416,811
"2074/2075",2075,120,120,100,81.3704920431719,4731.46412619762,564
"2075/2076",2076,120,120,100,87.4488103026433,4179.67249259818,319
"2076/2077",2077,121,121,100,79.5585206508986,1570.57190370094,804
"2077/2078",2078,120,120,100,79.7350438238718,1414.41708364803,839
"2078/2079",2079,120,120,100,82.3945180273731,2356.36824133154,544
"2079/2080",2080,120,120,100,83.2367701243893,3895.60926415678,425
"2080/2081",2081,121,121,100,77.281292967984,3020.88593564648,815
"2081/2082",2082,120,120,100,82.3675552452278,3421.8670468647,410
"2082/2083",2083,120,120,100,82.884276876186,3434.42639923934,548
"2083/2084",2084,120,120,100,81.4800329060181,2264.58236554451,608
"2084/2085",2085,121,121,100,78.1671216408322,2052.65317788534,645
"2085/2086",2086,120,120,100,81.5478612793886,2739.78225941304,707
"2086/2087",2087,120,120,100,80.1934438209755,2160.03701150697,733
"2087/2088",2088,120,120,100,76.7194069529778,2657.47672045697,803
"2088/2089",2089,121,121,100,83.8452643727687,2503.99105358962,663
"2089/2090",2090,120,120,100,81.0190726263172,1449.77647674456,648
"2090/2091",2091,120,120,100,77.263250905422,2332.25247631781,923
"2091/2092",2092,120,120,100,80.7911510186896,1366.99882651027,719
"2092/2093",2093,121,121,100,83.3270203333286,3425.35603957251,585
"2093/2094",2094,120,120,100,75.0165130667756,3419.24218165874,990
"2094/2095",2095,120,120,100,86.3158999333464,1953.15244994406,489
"2095/2096",2096,120,120,100,84.5415606019142,4138.2306969855,314
"2096/2097",2097,121,121,100,72.3892747786576,6044.75716369692,670
"2097/2098",2098,120,120,100,75.9576453232239,2894.97781433724,840
"2098/2099",2099,120,120,100,83.7510102740471,2797.60780311469,507
"2099/2100",2100,120,120,100,84.8243917971777,2764.45034299418,343
"2100/2101",2101,120,120,100,82.1105152250002,2935.11431434285,610
