"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2071/2072",2072,120,120,100,68.33085434848,1841.6120996736,1144
"2072/2073",2073,121,121,100,83.753992984779,3453.39972370677,571
"2073/2074",2074,120,120,100,65.1532952102825,3364.28437521122,1134
"2074/2075",2075,120,120,100,77.5052263434955,3195.46014027391,904
"2075/2076",2076,120,120,100,85.1260482775524,2579.76824977621,590
"2076/2077",2077,121,121,100,73.7004902077624,954.397609777749,1237
"2077/2078",2078,120,120,100,68.8064976659989,799.672756929882,1263
"2078/2079",2079,120,120,100,75.0947066183562,1439.07322487421,895
"2079/2080",2080,120,120,100,79.6014795157826,2116.82719073072,731
"2080/2081",2081,121,121,100,70.541208200535,2140.21889491566,1134
"2081/2082",2082,120,120,100,75.4670203751793,2636.90906380862,848
"2082/2083",2083,120,120,100,76.0041336654958,2414.096028083,877
"2083/2084",2084,120,120,100,77.219744231792,1208.36051932257,1004
"2084/2085",2085,121,121,100,70.1060884499457,1533.89557615854,1095
"2085/2086",2086,120,120,100,74.2776836275389,1897.46242707036,1086
"2086/2087",2087,120,120,100,73.8433265869444,1637.3225932708,1121
"2087/2088",2088,120,120,100,71.1265242858044,1933.90651608538,1162
"2088/2089",2089,121,121,100,74.4429915443907,1782.91603138018,991
"2089/2090",2090,120,120,100,74.593904479816,915.858940501697,1097
"2090/2091",2091,120,120,100,67.9324393264724,1661.88473551068,1337
"2091/2092",2092,120,120,100,73.5251180331179,873.232810513116,1213
"2092/2093",2093,121,121,100,76.7376301841978,2390.20881950762,928
"2093/2094",2094,120,120,100,66.9376901813012,2567.38795747608,1299
"2094/2095",2095,120,120,100,78.6799223314702,1122.93672091421,954
"2095/2096",2096,120,120,100,78.6331338262189,3136.28132178541,742
"2096/2097",2097,121,121,100,67.4397193913628,4973.23660034034,1074
"2097/2098",2098,120,120,100,69.3124284321657,2144.70439639967,1218
"2098/2099",2099,120,120,100,76.6869109018426,1830.1464814106,896
"2099/2100",2100,120,120,100,76.6965911174884,2113.89074639883,726
"2100/2101",2101,120,120,100,77.0546321293186,1800.47739406861,995
