"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2047/2048",2048,120,120,100,80.1066139898576,1379.25909545459,844
"2048/2049",2049,121,121,100,77.1514929615769,1654.03153993981,965
"2049/2050",2050,120,120,100,76.1272099886892,675.837923051789,1076
"2050/2051",2051,120,120,100,73.1582814849644,3341.09292849619,843
"2051/2052",2052,120,120,100,77.792111965905,3889.90703955153,575
"2052/2053",2053,121,121,100,79.8207537558774,3496.73493155651,597
"2053/2054",2054,120,120,100,82.9256815086028,3244.9463892132,571
"2054/2055",2055,120,120,100,80.4806300306836,2077.12650137441,765
"2055/2056",2056,120,120,100,71.8049960222434,4562.12171624694,825
"2056/2057",2057,121,121,100,69.5822542916967,1966.79395682504,977
"2057/2058",2058,120,120,100,84.1608520389609,2385.46883135755,547
"2058/2059",2059,120,120,100,73.0442957238647,1434.64843399357,1045
"2059/2060",2060,120,120,100,79.313610597942,3527.90217467071,706
"2060/2061",2061,121,121,100,82.1179207313689,4320.05537808826,563
"2061/2062",2062,120,120,100,69.8941500169967,1089.09779876238,1143
"2062/2063",2063,120,120,100,75.4768964460109,1890.10130362958,894
"2063/2064",2064,120,120,100,76.1124500070637,2087.63918702863,976
"2064/2065",2065,121,121,100,82.6534328811667,2058.74645699514,630
"2065/2066",2066,120,120,100,86.8701163098613,1789.93851291016,395
"2066/2067",2067,120,120,100,73.784790044012,1300.30561264046,1041
"2067/2068",2068,120,120,100,85.2451574433944,4036.37425281666,486
"2068/2069",2069,121,121,100,77.6405570469487,2241.14756404608,798
"2069/2070",2070,120,120,100,78.4629685822292,2330.20103649236,699
"2070/2071",2071,120,120,100,76.5627982946517,3291.1329652695,843
"2071/2072",2072,120,120,100,72.0348400189123,2381.18776369281,970
"2072/2073",2073,121,121,100,86.3298500983365,4459.89829505514,443
"2073/2074",2074,120,120,100,67.2632297746277,4028.17837167997,923
"2074/2075",2075,120,120,100,78.8984647990528,4266.71734258719,731
"2075/2076",2076,120,120,100,86.3131012923186,3392.7143700039,385
"2076/2077",2077,121,121,100,77.4610364524015,1289.21878272388,980
"2077/2078",2078,120,120,100,75.0139732695097,1058.66352175456,992
"2078/2079",2079,120,120,100,80.7567622093666,1847.262566939,674
"2079/2080",2080,120,120,100,82.0857866129245,2940.34750387166,538
"2080/2081",2081,121,121,100,74.9299734738051,2541.80206046719,929
"2081/2082",2082,120,120,100,78.7657261641689,3120.11406706925,587
"2082/2083",2083,120,120,100,79.3108683602932,3087.8301021019,701
"2083/2084",2084,120,120,100,78.6847699943373,1797.29735048395,754
"2084/2085",2085,121,121,100,74.2052086886488,1993.31587767322,839
"2085/2086",2086,120,120,100,78.9759288634687,2315.50505222287,859
"2086/2087",2087,120,120,100,77.8326997353215,1964.71579113975,923
"2087/2088",2088,120,120,100,74.0806710864272,2365.98221674841,923
"2088/2089",2089,121,121,100,80.827904406,2203.32960640825,759
"2089/2090",2090,120,120,100,78.2861726273277,1217.98412069492,821
"2090/2091",2091,120,120,100,73.7405921797872,2027.733561025,1156
"2091/2092",2092,120,120,100,77.0733822140846,1100.18401767593,909
"2092/2093",2093,121,121,100,80.5409634852876,3125.43505442049,759
"2093/2094",2094,120,120,100,73.4681255788364,3067.92224869318,1140
"2094/2095",2095,120,120,100,83.2673564945762,1459.10048175417,660
"2095/2096",2096,120,120,100,80.6036130791726,3886.13871913031,459
"2096/2097",2097,121,121,100,68.7528027826029,5946.88557046838,868
"2097/2098",2098,120,120,100,74.9399756962612,2631.68622802291,1021
"2098/2099",2099,120,120,100,81.4666966782152,2358.27372777183,669
"2099/2100",2100,120,120,100,81.0175862824781,2621.07014433853,499
"2100/2101",2101,120,120,100,79.858075249198,2290.55375350732,755
