DATE,Year,Month,Day,Tmin,Tmax,Tmean,Prec
1991-12-04T12:00:00Z,1991,12,4,-0.777777777777777,3.611111111111111,0.8333333333333333,0
1991-12-05T12:00:00Z,1991,12,5,-0.2777777777777778,5.222222222222221,2.5,4.064
1991-12-06T12:00:00Z,1991,12,6,-1.1111111111111112,1.722222222222223,0.055555555555556344,1.016
1991-12-07T12:00:00Z,1991,12,7,NA,NA,NA,NA
1991-12-08T12:00:00Z,1991,12,8,NA,NA,NA,NA
1991-12-09T12:00:00Z,1991,12,9,NA,NA,NA,NA
1991-12-10T12:00:00Z,1991,12,10,NA,NA,NA,NA
1991-12-11T12:00:00Z,1991,12,11,NA,NA,NA,NA
1991-12-12T12:00:00Z,1991,12,12,NA,NA,NA,NA
1991-12-13T12:00:00Z,1991,12,13,NA,NA,NA,NA
1991-12-14T12:00:00Z,1991,12,14,0,2.3888888888888875,1.5000000000000016,0
1991-12-15T12:00:00Z,1991,12,15,1.2777777777777763,2.999999999999999,2.055555555555557,0
1991-12-16T12:00:00Z,1991,12,16,-5.499999999999999,2.7222222222222214,-1.0555555555555547,0
1991-12-17T12:00:00Z,1991,12,17,NA,NA,NA,NA
1991-12-18T12:00:00Z,1991,12,18,NA,NA,NA,NA
1991-12-19T12:00:00Z,1991,12,19,1.1111111111111112,3.722222222222224,2.4444444444444438,0.254
1991-12-20T12:00:00Z,1991,12,20,NA,NA,NA,NA
1991-12-21T12:00:00Z,1991,12,21,0.777777777777777,3.611111111111111,2.2222222222222223,0
1991-12-22T12:00:00Z,1991,12,22,NA,NA,NA,NA
1991-12-23T12:00:00Z,1991,12,23,0.9999999999999984,10.38888888888889,6.944444444444445,0.254
1991-12-24T12:00:00Z,1991,12,24,0.9999999999999984,9.222222222222223,3.8333333333333326,1.27
1991-12-25T12:00:00Z,1991,12,25,-2.8888888888888884,1.2777777777777763,-1.2777777777777781,1.016
1991-12-26T12:00:00Z,1991,12,26,-2.5,2.7777777777777777,0.3888888888888905,5.08
1991-12-27T12:00:00Z,1991,12,27,1.7777777777777792,4.8888888888888875,2.88888888888889,1.016
1991-12-28T12:00:00Z,1991,12,28,-1.2222222222222219,1.6111111111111103,0,0
1991-12-29T12:00:00Z,1991,12,29,0.9999999999999984,3.888888888888889,2.88888888888889,0
1991-12-30T12:00:00Z,1991,12,30,2.3888888888888875,4.500000000000001,2.999999999999999,1.27
1991-12-31T12:00:00Z,1991,12,31,-4.277777777777778,1.2222222222222239,-1.444444444444445,0
1992-01-01T12:00:00Z,1992,1,1,-5.6111111111111125,2.3888888888888875,0,0
1992-01-02T12:00:00Z,1992,1,2,2.611111111111113,4.61111111111111,3.4999999999999987,0.254
1992-01-03T12:00:00Z,1992,1,3,2.5,6.111111111111112,4.333333333333332,0
1992-01-04T12:00:00Z,1992,1,4,1.5000000000000016,7.111111111111109,4.000000000000002,3.0479999999999996
1992-01-05T12:00:00Z,1992,1,5,2.1111111111111094,5.1111111111111125,3.9444444444444455,0.254
1992-01-06T12:00:00Z,1992,1,6,NA,NA,NA,NA
1992-01-07T12:00:00Z,1992,1,7,0.6111111111111119,7.222222222222222,3.5555555555555545,1.016
1992-01-08T12:00:00Z,1992,1,8,-1.6111111111111103,5.388888888888891,1.8333333333333317,0
1992-01-09T12:00:00Z,1992,1,9,0.4999999999999992,11.500000000000002,6.61111111111111,0.508
1992-01-10T12:00:00Z,1992,1,10,-3.2777777777777772,2.5,0.22222222222222143,0.254
1992-01-11T12:00:00Z,1992,1,11,-6.722222222222223,0.22222222222222143,-3.5555555555555545,0
1992-01-12T12:00:00Z,1992,1,12,-0.4999999999999992,2.2777777777777786,1.2777777777777763,0.254
1992-01-13T12:00:00Z,1992,1,13,-2.1111111111111116,0.22222222222222143,-0.8888888888888896,0
1992-01-14T12:00:00Z,1992,1,14,NA,NA,NA,NA
1992-01-15T12:00:00Z,1992,1,15,4.8888888888888875,5.277777777777778,5.1111111111111125,0.254
1992-01-16T12:00:00Z,1992,1,16,NA,NA,NA,NA
1992-01-17T12:00:00Z,1992,1,17,NA,NA,NA,NA
1992-01-18T12:00:00Z,1992,1,18,NA,NA,NA,NA
1992-01-19T12:00:00Z,1992,1,19,-1.1111111111111112,6.111111111111112,3.333333333333333,11.937999999999999
1992-01-20T12:00:00Z,1992,1,20,-7.388888888888889,-3.722222222222222,-5.6111111111111125,0
1992-01-21T12:00:00Z,1992,1,21,-8.5,-6.222222222222222,-7.166666666666666,0
1992-01-22T12:00:00Z,1992,1,22,-11,-5.277777777777778,-8.444444444444445,0
1992-01-23T12:00:00Z,1992,1,23,-10.222222222222221,-2.6111111111111107,-6.277777777777778,0
1992-01-24T12:00:00Z,1992,1,24,-6.722222222222223,1.2777777777777763,-4.111111111111111,0
1992-01-25T12:00:00Z,1992,1,25,-7.111111111111112,2.2222222222222223,-4.722222222222222,0
1992-01-26T12:00:00Z,1992,1,26,-7.611111111111111,-2.3888888888888893,-4.111111111111111,0
1992-01-27T12:00:00Z,1992,1,27,-2.7777777777777777,0.11111111111111269,-1.0555555555555547,0
1992-01-28T12:00:00Z,1992,1,28,NA,NA,NA,NA
1992-01-29T12:00:00Z,1992,1,29,NA,NA,NA,NA
1992-01-30T12:00:00Z,1992,1,30,0.22222222222222143,1.6111111111111103,0.9999999999999984,0
1992-01-31T12:00:00Z,1992,1,31,-1.2222222222222219,1.2222222222222239,-0.4444444444444448,0
1992-02-01T12:00:00Z,1992,2,1,-1.6111111111111103,-0.11111111111111072,-0.6666666666666663,0
1992-02-02T12:00:00Z,1992,2,2,NA,NA,NA,NA
1992-02-03T12:00:00Z,1992,2,3,0.9999999999999984,3.2222222222222205,1.6666666666666665,3.0479999999999996
1992-02-04T12:00:00Z,1992,2,4,NA,NA,NA,NA
1992-02-05T12:00:00Z,1992,2,5,-0.8888888888888896,1.722222222222223,0.5555555555555556,1.016
1992-02-06T12:00:00Z,1992,2,6,-3.3888888888888897,5.88888888888889,0.44444444444444287,0
1992-02-07T12:00:00Z,1992,2,7,NA,NA,NA,NA
1992-02-08T12:00:00Z,1992,2,8,NA,NA,NA,NA
1992-02-09T12:00:00Z,1992,2,9,NA,NA,NA,NA
1992-02-10T12:00:00Z,1992,2,10,-1.4999999999999996,5.777777777777777,2.055555555555557,0
1992-02-11T12:00:00Z,1992,2,11,NA,NA,NA,NA
1992-02-12T12:00:00Z,1992,2,12,4.388888888888888,8.499999999999998,6.055555555555555,0.254
1992-02-13T12:00:00Z,1992,2,13,NA,NA,NA,NA
1992-02-14T12:00:00Z,1992,2,14,NA,NA,NA,NA
1992-02-15T12:00:00Z,1992,2,15,NA,NA,NA,NA
1992-02-16T12:00:00Z,1992,2,16,2.2222222222222223,5.7222222222222205,3.777777777777776,1.016
1992-02-17T12:00:00Z,1992,2,17,-1.722222222222223,0.3888888888888905,-0.4999999999999992,0.508
1992-02-18T12:00:00Z,1992,2,18,-2.7222222222222214,-1.0000000000000004,-1.722222222222223,0
1992-02-19T12:00:00Z,1992,2,19,NA,NA,NA,NA
1992-02-20T12:00:00Z,1992,2,20,-3.2222222222222223,0.11111111111111269,-1.9444444444444444,NA
1992-02-21T12:00:00Z,1992,2,21,NA,NA,NA,NA
1992-02-22T12:00:00Z,1992,2,22,NA,NA,NA,NA
1992-02-23T12:00:00Z,1992,2,23,NA,NA,NA,NA
1992-02-24T12:00:00Z,1992,2,24,NA,NA,NA,NA
1992-02-25T12:00:00Z,1992,2,25,NA,NA,NA,NA
1992-02-26T12:00:00Z,1992,2,26,NA,NA,NA,NA
1992-02-27T12:00:00Z,1992,2,27,NA,NA,NA,NA
1992-02-28T12:00:00Z,1992,2,28,NA,NA,NA,NA
1992-02-29T12:00:00Z,1992,2,29,NA,NA,NA,NA
1992-03-01T12:00:00Z,1992,3,1,NA,NA,NA,NA
1992-03-02T12:00:00Z,1992,3,2,NA,NA,NA,NA
1992-03-03T12:00:00Z,1992,3,3,NA,NA,NA,NA
1992-03-04T12:00:00Z,1992,3,4,NA,NA,NA,NA
1992-03-05T12:00:00Z,1992,3,5,NA,NA,NA,NA
1992-03-06T12:00:00Z,1992,3,6,NA,NA,NA,NA
1992-03-07T12:00:00Z,1992,3,7,0.2777777777777778,8.722222222222223,3.3888888888888897,0
1992-03-08T12:00:00Z,1992,3,8,NA,NA,NA,NA
1992-03-09T12:00:00Z,1992,3,9,NA,NA,NA,NA
1992-03-10T12:00:00Z,1992,3,10,NA,NA,NA,NA
1992-03-11T12:00:00Z,1992,3,11,NA,NA,NA,NA
1992-03-12T12:00:00Z,1992,3,12,NA,NA,NA,NA
1992-03-13T12:00:00Z,1992,3,13,NA,NA,NA,NA
1992-03-14T12:00:00Z,1992,3,14,NA,NA,NA,NA
1992-03-15T12:00:00Z,1992,3,15,NA,NA,NA,NA
1992-03-16T12:00:00Z,1992,3,16,NA,NA,NA,NA
1992-03-17T12:00:00Z,1992,3,17,-1.3888888888888888,6.7777777777777795,2.999999999999999,0
1992-03-18T12:00:00Z,1992,3,18,NA,NA,NA,NA
1992-03-19T12:00:00Z,1992,3,19,NA,NA,NA,NA
1992-03-20T12:00:00Z,1992,3,20,NA,NA,NA,NA
1992-03-21T12:00:00Z,1992,3,21,5.999999999999998,11.77777777777778,8.38888888888889,NA
1992-03-22T12:00:00Z,1992,3,22,NA,NA,NA,NA
1992-03-23T12:00:00Z,1992,3,23,NA,NA,NA,NA
1992-03-24T12:00:00Z,1992,3,24,NA,NA,NA,NA
1992-03-25T12:00:00Z,1992,3,25,NA,NA,NA,NA
1992-03-26T12:00:00Z,1992,3,26,NA,NA,NA,NA
1992-03-27T12:00:00Z,1992,3,27,NA,NA,NA,NA
1992-03-28T12:00:00Z,1992,3,28,2.1111111111111094,5.388888888888891,3.2222222222222205,NA
1992-03-29T12:00:00Z,1992,3,29,NA,NA,NA,NA
1992-03-30T12:00:00Z,1992,3,30,NA,NA,NA,NA
1992-03-31T12:00:00Z,1992,3,31,NA,NA,NA,NA
1992-04-01T12:00:00Z,1992,4,1,NA,NA,NA,NA
1992-04-02T12:00:00Z,1992,4,2,NA,NA,NA,NA
1992-04-03T12:00:00Z,1992,4,3,NA,NA,NA,NA
1992-04-04T12:00:00Z,1992,4,4,NA,NA,NA,NA
1992-04-05T12:00:00Z,1992,4,5,NA,NA,NA,NA
1992-04-06T12:00:00Z,1992,4,6,NA,NA,NA,NA
1992-04-07T12:00:00Z,1992,4,7,NA,NA,NA,NA
1992-04-08T12:00:00Z,1992,4,8,NA,NA,NA,NA
1992-04-09T12:00:00Z,1992,4,9,NA,NA,NA,NA
1992-04-10T12:00:00Z,1992,4,10,NA,NA,NA,NA
1992-04-11T12:00:00Z,1992,4,11,NA,NA,NA,NA
1992-04-12T12:00:00Z,1992,4,12,NA,NA,NA,NA
1992-04-13T12:00:00Z,1992,4,13,NA,NA,NA,NA
1992-04-14T12:00:00Z,1992,4,14,NA,NA,NA,NA
1992-04-15T12:00:00Z,1992,4,15,NA,NA,NA,NA
1992-04-16T12:00:00Z,1992,4,16,NA,NA,NA,NA
1992-04-17T12:00:00Z,1992,4,17,NA,NA,NA,NA
1992-04-18T12:00:00Z,1992,4,18,NA,NA,NA,NA
1992-04-19T12:00:00Z,1992,4,19,6.500000000000002,11.77777777777778,9.611111111111109,NA
1992-04-20T12:00:00Z,1992,4,20,NA,NA,NA,NA
1992-04-21T12:00:00Z,1992,4,21,NA,NA,NA,NA
1992-04-22T12:00:00Z,1992,4,22,NA,NA,NA,NA
1992-04-23T12:00:00Z,1992,4,23,NA,NA,NA,NA
1992-04-24T12:00:00Z,1992,4,24,NA,NA,NA,NA
1992-04-25T12:00:00Z,1992,4,25,NA,NA,NA,NA
1992-04-26T12:00:00Z,1992,4,26,12.222222222222223,18.000000000000004,15.111111111111112,0
1992-04-27T12:00:00Z,1992,4,27,NA,NA,NA,NA
1992-04-28T12:00:00Z,1992,4,28,NA,NA,NA,NA
1992-04-29T12:00:00Z,1992,4,29,8.88888888888889,13.777777777777775,11.944444444444445,0
1992-04-30T12:00:00Z,1992,4,30,NA,NA,NA,NA
1992-05-01T12:00:00Z,1992,5,1,NA,NA,NA,NA
1992-05-02T12:00:00Z,1992,5,2,NA,NA,NA,NA
1992-05-03T12:00:00Z,1992,5,3,NA,NA,NA,NA
1992-05-04T12:00:00Z,1992,5,4,NA,NA,NA,NA
1992-05-05T12:00:00Z,1992,5,5,NA,NA,NA,NA
1992-05-06T12:00:00Z,1992,5,6,NA,NA,NA,NA
1992-05-07T12:00:00Z,1992,5,7,9.000000000000002,13.277777777777777,11.444444444444446,NA
1992-05-08T12:00:00Z,1992,5,8,NA,NA,NA,NA
1992-05-09T12:00:00Z,1992,5,9,NA,NA,NA,NA
1992-05-10T12:00:00Z,1992,5,10,3.722222222222224,10.777777777777777,8.111111111111112,NA
1992-05-11T12:00:00Z,1992,5,11,NA,NA,NA,NA
1992-05-12T12:00:00Z,1992,5,12,NA,NA,NA,NA
1992-05-13T12:00:00Z,1992,5,13,NA,NA,NA,NA
1992-05-14T12:00:00Z,1992,5,14,NA,NA,NA,NA
1992-05-15T12:00:00Z,1992,5,15,NA,NA,NA,NA
1992-05-16T12:00:00Z,1992,5,16,NA,NA,NA,NA
1992-05-17T12:00:00Z,1992,5,17,NA,NA,NA,NA
1992-05-18T12:00:00Z,1992,5,18,NA,NA,NA,NA
1992-05-19T12:00:00Z,1992,5,19,5,20.611111111111107,14.222222222222223,0
1992-05-20T12:00:00Z,1992,5,20,NA,NA,NA,NA
1992-05-21T12:00:00Z,1992,5,21,NA,NA,NA,NA
1992-05-22T12:00:00Z,1992,5,22,NA,NA,NA,NA
1992-05-23T12:00:00Z,1992,5,23,NA,NA,NA,NA
1992-05-24T12:00:00Z,1992,5,24,NA,NA,NA,NA
1992-05-25T12:00:00Z,1992,5,25,NA,NA,NA,NA
1992-05-26T12:00:00Z,1992,5,26,NA,NA,NA,NA
1992-05-27T12:00:00Z,1992,5,27,NA,NA,NA,NA
1992-05-28T12:00:00Z,1992,5,28,NA,NA,NA,NA
1992-05-29T12:00:00Z,1992,5,29,NA,NA,NA,NA
1992-05-30T12:00:00Z,1992,5,30,NA,NA,NA,NA
1992-05-31T12:00:00Z,1992,5,31,NA,NA,NA,NA
1992-06-01T12:00:00Z,1992,6,1,NA,NA,NA,NA
1992-06-02T12:00:00Z,1992,6,2,NA,NA,NA,NA
1992-06-03T12:00:00Z,1992,6,3,NA,NA,NA,NA
1992-06-04T12:00:00Z,1992,6,4,NA,NA,NA,NA
1992-06-05T12:00:00Z,1992,6,5,NA,NA,NA,NA
1992-06-06T12:00:00Z,1992,6,6,NA,NA,NA,NA
1992-06-07T12:00:00Z,1992,6,7,NA,NA,NA,NA
1992-06-08T12:00:00Z,1992,6,8,NA,NA,NA,NA
1992-06-09T12:00:00Z,1992,6,9,12.277777777777779,23.27777777777778,18.277777777777782,NA
1992-06-10T12:00:00Z,1992,6,10,NA,NA,NA,NA
1992-06-11T12:00:00Z,1992,6,11,NA,NA,NA,NA
1992-06-12T12:00:00Z,1992,6,12,13.777777777777775,23.111111111111107,17.77777777777778,NA
1992-06-13T12:00:00Z,1992,6,13,NA,NA,NA,NA
1992-06-14T12:00:00Z,1992,6,14,NA,NA,NA,NA
1992-06-15T12:00:00Z,1992,6,15,NA,NA,NA,NA
1992-06-16T12:00:00Z,1992,6,16,NA,NA,NA,NA
1992-06-17T12:00:00Z,1992,6,17,NA,NA,NA,NA
1992-06-18T12:00:00Z,1992,6,18,NA,NA,NA,NA
1992-06-19T12:00:00Z,1992,6,19,NA,NA,NA,NA
1992-06-20T12:00:00Z,1992,6,20,14.888888888888888,27.888888888888893,21.38888888888889,0
1992-06-21T12:00:00Z,1992,6,21,NA,NA,NA,NA
1992-06-22T12:00:00Z,1992,6,22,NA,NA,NA,NA
1992-06-23T12:00:00Z,1992,6,23,NA,NA,NA,NA
1992-06-24T12:00:00Z,1992,6,24,NA,NA,NA,NA
1992-06-25T12:00:00Z,1992,6,25,NA,NA,NA,NA
1992-06-26T12:00:00Z,1992,6,26,NA,NA,NA,NA
1992-06-27T12:00:00Z,1992,6,27,NA,NA,NA,NA
1992-06-28T12:00:00Z,1992,6,28,8.222222222222221,26.77777777777778,18.61111111111111,0
1992-06-29T12:00:00Z,1992,6,29,9.222222222222223,26.888888888888893,20.05555555555555,0
1992-06-30T12:00:00Z,1992,6,30,NA,NA,NA,NA
1992-07-01T12:00:00Z,1992,7,1,15.222222222222221,31.11111111111111,24.055555555555554,0
1992-07-02T12:00:00Z,1992,7,2,15.999999999999998,25.27777777777778,20.444444444444443,0
1992-07-03T12:00:00Z,1992,7,3,15.38888888888889,25.999999999999996,19.944444444444446,0
1992-07-04T12:00:00Z,1992,7,4,NA,NA,NA,NA
1992-07-05T12:00:00Z,1992,7,5,14.500000000000002,23.000000000000004,19.27777777777778,0
1992-07-06T12:00:00Z,1992,7,6,15.111111111111112,18.5,15.999999999999998,NA
1992-07-07T12:00:00Z,1992,7,7,NA,NA,NA,NA
1992-07-08T12:00:00Z,1992,7,8,NA,NA,NA,NA
1992-07-09T12:00:00Z,1992,7,9,NA,NA,NA,NA
1992-07-10T12:00:00Z,1992,7,10,NA,NA,NA,NA
1992-07-11T12:00:00Z,1992,7,11,NA,NA,NA,NA
1992-07-12T12:00:00Z,1992,7,12,NA,NA,NA,NA
1992-07-13T12:00:00Z,1992,7,13,NA,NA,NA,NA
1992-07-14T12:00:00Z,1992,7,14,NA,NA,NA,NA
1992-07-15T12:00:00Z,1992,7,15,12.88888888888889,20.388888888888893,16.61111111111111,0
1992-07-16T12:00:00Z,1992,7,16,NA,NA,NA,NA
1992-07-17T12:00:00Z,1992,7,17,NA,NA,NA,NA
1992-07-18T12:00:00Z,1992,7,18,NA,NA,NA,NA
1992-07-19T12:00:00Z,1992,7,19,NA,NA,NA,NA
1992-07-20T12:00:00Z,1992,7,20,NA,NA,NA,NA
1992-07-21T12:00:00Z,1992,7,21,14.000000000000002,33.77777777777778,25.888888888888886,0
1992-07-22T12:00:00Z,1992,7,22,NA,NA,NA,NA
1992-07-23T12:00:00Z,1992,7,23,NA,NA,NA,NA
1992-07-24T12:00:00Z,1992,7,24,NA,NA,NA,NA
1992-07-25T12:00:00Z,1992,7,25,NA,NA,NA,NA
1992-07-26T12:00:00Z,1992,7,26,16.11111111111111,25.72222222222222,20.611111111111107,0
1992-07-27T12:00:00Z,1992,7,27,NA,NA,NA,NA
1992-07-28T12:00:00Z,1992,7,28,NA,NA,NA,NA
1992-07-29T12:00:00Z,1992,7,29,NA,NA,NA,NA
1992-07-30T12:00:00Z,1992,7,30,NA,NA,NA,NA
1992-07-31T12:00:00Z,1992,7,31,NA,NA,NA,NA
1992-08-01T12:00:00Z,1992,8,1,NA,NA,NA,NA
1992-08-02T12:00:00Z,1992,8,2,NA,NA,NA,NA
1992-08-03T12:00:00Z,1992,8,3,NA,NA,NA,NA
1992-08-04T12:00:00Z,1992,8,4,NA,NA,NA,NA
1992-08-05T12:00:00Z,1992,8,5,NA,NA,NA,NA
1992-08-06T12:00:00Z,1992,8,6,NA,NA,NA,NA
1992-08-07T12:00:00Z,1992,8,7,NA,NA,NA,NA
1992-08-08T12:00:00Z,1992,8,8,NA,NA,NA,NA
1992-08-09T12:00:00Z,1992,8,9,NA,NA,NA,NA
1992-08-10T12:00:00Z,1992,8,10,NA,NA,NA,NA
1992-08-11T12:00:00Z,1992,8,11,NA,NA,NA,NA
1992-08-12T12:00:00Z,1992,8,12,NA,NA,NA,NA
1992-08-13T12:00:00Z,1992,8,13,NA,NA,NA,NA
1992-08-14T12:00:00Z,1992,8,14,NA,NA,NA,NA
1992-08-15T12:00:00Z,1992,8,15,NA,NA,NA,NA
1992-08-16T12:00:00Z,1992,8,16,NA,NA,NA,NA
1992-08-17T12:00:00Z,1992,8,17,NA,NA,NA,NA
1992-08-18T12:00:00Z,1992,8,18,NA,NA,NA,NA
1992-08-19T12:00:00Z,1992,8,19,NA,NA,NA,NA
1992-08-20T12:00:00Z,1992,8,20,NA,NA,NA,NA
1992-08-21T12:00:00Z,1992,8,21,NA,NA,NA,NA
1992-08-22T12:00:00Z,1992,8,22,NA,NA,NA,NA
1992-08-23T12:00:00Z,1992,8,23,NA,NA,NA,NA
1992-08-24T12:00:00Z,1992,8,24,NA,NA,NA,NA
1992-08-25T12:00:00Z,1992,8,25,NA,NA,NA,NA
1992-08-26T12:00:00Z,1992,8,26,NA,NA,NA,NA
1992-08-27T12:00:00Z,1992,8,27,NA,NA,NA,NA
1992-08-28T12:00:00Z,1992,8,28,NA,NA,NA,NA
1992-08-29T12:00:00Z,1992,8,29,NA,NA,NA,NA
1992-08-30T12:00:00Z,1992,8,30,NA,NA,NA,NA
1992-08-31T12:00:00Z,1992,8,31,NA,NA,NA,NA
1992-09-01T12:00:00Z,1992,9,1,NA,NA,NA,NA
1992-09-02T12:00:00Z,1992,9,2,NA,NA,NA,NA
1992-09-03T12:00:00Z,1992,9,3,NA,NA,NA,NA
1992-09-04T12:00:00Z,1992,9,4,NA,NA,NA,NA
1992-09-05T12:00:00Z,1992,9,5,NA,NA,NA,NA
1992-09-06T12:00:00Z,1992,9,6,NA,NA,NA,NA
1992-09-07T12:00:00Z,1992,9,7,NA,NA,NA,NA
1992-09-08T12:00:00Z,1992,9,8,NA,NA,NA,NA
1992-09-09T12:00:00Z,1992,9,9,NA,NA,NA,NA
1992-09-10T12:00:00Z,1992,9,10,NA,NA,NA,NA
1992-09-11T12:00:00Z,1992,9,11,NA,NA,NA,NA
1992-09-12T12:00:00Z,1992,9,12,NA,NA,NA,NA
1992-09-13T12:00:00Z,1992,9,13,NA,NA,NA,NA
1992-09-14T12:00:00Z,1992,9,14,NA,NA,NA,NA
1992-09-15T12:00:00Z,1992,9,15,NA,NA,NA,NA
1992-09-16T12:00:00Z,1992,9,16,NA,NA,NA,NA
1992-09-17T12:00:00Z,1992,9,17,NA,NA,NA,NA
1992-09-18T12:00:00Z,1992,9,18,NA,NA,NA,NA
1992-09-19T12:00:00Z,1992,9,19,NA,NA,NA,NA
1992-09-20T12:00:00Z,1992,9,20,NA,NA,NA,NA
1992-09-21T12:00:00Z,1992,9,21,NA,NA,NA,NA
1992-09-22T12:00:00Z,1992,9,22,NA,NA,NA,NA
1992-09-23T12:00:00Z,1992,9,23,NA,NA,NA,NA
1992-09-24T12:00:00Z,1992,9,24,NA,NA,NA,NA
1992-09-25T12:00:00Z,1992,9,25,NA,NA,NA,NA
1992-09-26T12:00:00Z,1992,9,26,NA,NA,NA,NA
1992-09-27T12:00:00Z,1992,9,27,NA,NA,NA,NA
1992-09-28T12:00:00Z,1992,9,28,NA,NA,NA,NA
1992-09-29T12:00:00Z,1992,9,29,NA,NA,NA,NA
1992-09-30T12:00:00Z,1992,9,30,NA,NA,NA,NA
1992-10-01T12:00:00Z,1992,10,1,NA,NA,NA,NA
1992-10-02T12:00:00Z,1992,10,2,5.999999999999998,15.88888888888889,11.500000000000002,0
1992-10-03T12:00:00Z,1992,10,3,NA,NA,NA,NA
1992-10-04T12:00:00Z,1992,10,4,NA,NA,NA,NA
1992-10-05T12:00:00Z,1992,10,5,7.999999999999999,12.88888888888889,10.499999999999998,NA
1992-10-06T12:00:00Z,1992,10,6,NA,NA,NA,NA
1992-10-07T12:00:00Z,1992,10,7,NA,NA,NA,NA
1992-10-08T12:00:00Z,1992,10,8,NA,NA,NA,NA
1992-10-09T12:00:00Z,1992,10,9,NA,NA,NA,NA
1992-10-10T12:00:00Z,1992,10,10,NA,NA,NA,NA
1992-10-11T12:00:00Z,1992,10,11,-2.999999999999999,9.777777777777779,5.444444444444443,NA
1992-10-12T12:00:00Z,1992,10,12,-0.11111111111111072,7.999999999999999,4.111111111111111,0
1992-10-13T12:00:00Z,1992,10,13,-5.111111111111111,8.38888888888889,2.000000000000001,0
1992-10-14T12:00:00Z,1992,10,14,NA,NA,NA,NA
1992-10-15T12:00:00Z,1992,10,15,NA,NA,NA,NA
1992-10-16T12:00:00Z,1992,10,16,NA,NA,NA,NA
1992-10-17T12:00:00Z,1992,10,17,NA,NA,NA,NA
1992-10-18T12:00:00Z,1992,10,18,NA,NA,NA,NA
1992-10-19T12:00:00Z,1992,10,19,NA,NA,NA,NA
1992-10-20T12:00:00Z,1992,10,20,NA,NA,NA,NA
1992-10-21T12:00:00Z,1992,10,21,NA,NA,NA,NA
1992-10-22T12:00:00Z,1992,10,22,2.3888888888888875,8.222222222222221,5,NA
1992-10-23T12:00:00Z,1992,10,23,NA,NA,NA,NA
1992-10-24T12:00:00Z,1992,10,24,NA,NA,NA,NA
1992-10-25T12:00:00Z,1992,10,25,NA,NA,NA,NA
1992-10-26T12:00:00Z,1992,10,26,NA,NA,NA,NA
1992-10-27T12:00:00Z,1992,10,27,0.22222222222222143,3.777777777777776,1.6666666666666665,0
1992-10-28T12:00:00Z,1992,10,28,NA,NA,NA,NA
1992-10-29T12:00:00Z,1992,10,29,NA,NA,NA,NA
1992-10-30T12:00:00Z,1992,10,30,NA,NA,NA,NA
1992-10-31T12:00:00Z,1992,10,31,NA,NA,NA,NA
1992-11-01T12:00:00Z,1992,11,1,NA,NA,NA,NA
1992-11-02T12:00:00Z,1992,11,2,NA,NA,NA,NA
1992-11-03T12:00:00Z,1992,11,3,NA,NA,NA,NA
1992-11-04T12:00:00Z,1992,11,4,NA,NA,NA,NA
1992-11-05T12:00:00Z,1992,11,5,NA,NA,NA,NA
1992-11-06T12:00:00Z,1992,11,6,NA,NA,NA,NA
1992-11-07T12:00:00Z,1992,11,7,NA,NA,NA,NA
1992-11-08T12:00:00Z,1992,11,8,-2.8888888888888884,6.388888888888888,3.2222222222222205,0
1992-11-09T12:00:00Z,1992,11,9,NA,NA,NA,NA
1992-11-10T12:00:00Z,1992,11,10,NA,NA,NA,NA
1992-11-11T12:00:00Z,1992,11,11,NA,NA,NA,NA
1992-11-12T12:00:00Z,1992,11,12,NA,NA,NA,NA
1992-11-13T12:00:00Z,1992,11,13,NA,NA,NA,NA
1992-11-14T12:00:00Z,1992,11,14,NA,NA,NA,NA
1992-11-15T12:00:00Z,1992,11,15,NA,NA,NA,NA
1992-11-16T12:00:00Z,1992,11,16,NA,NA,NA,NA
1992-11-17T12:00:00Z,1992,11,17,3.777777777777776,7.6111111111111125,5.499999999999999,0
1992-11-18T12:00:00Z,1992,11,18,2.999999999999999,6.277777777777777,4.555555555555557,NA
1992-11-19T12:00:00Z,1992,11,19,NA,NA,NA,NA
1992-11-20T12:00:00Z,1992,11,20,4.000000000000002,5,4.444444444444445,0
1992-11-21T12:00:00Z,1992,11,21,1.6111111111111103,3.3888888888888897,2.4444444444444438,NA
1992-11-22T12:00:00Z,1992,11,22,NA,NA,NA,NA
1992-11-23T12:00:00Z,1992,11,23,-1.2777777777777781,3.611111111111111,0.9444444444444461,NA
1992-11-24T12:00:00Z,1992,11,24,3.777777777777776,8.499999999999998,6.222222222222223,NA
1992-11-25T12:00:00Z,1992,11,25,4.722222222222222,7.722222222222221,5.999999999999998,NA
1992-11-26T12:00:00Z,1992,11,26,5.6111111111111125,10.111111111111112,7.555555555555556,NA
1992-11-27T12:00:00Z,1992,11,27,NA,NA,NA,NA
1992-11-28T12:00:00Z,1992,11,28,NA,NA,NA,NA
1992-11-29T12:00:00Z,1992,11,29,NA,NA,NA,NA
1992-11-30T12:00:00Z,1992,11,30,NA,NA,NA,NA
1992-12-01T12:00:00Z,1992,12,1,1.6111111111111103,6.222222222222223,3.4999999999999987,NA
1992-12-02T12:00:00Z,1992,12,2,NA,NA,NA,NA
1992-12-03T12:00:00Z,1992,12,3,NA,NA,NA,NA
1992-12-04T12:00:00Z,1992,12,4,5,6.388888888888888,5.777777777777777,NA
