"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2043/2044",2044,120,120,100,82.7909967565229,2192.80028755357,538
"2044/2045",2045,121,121,100,73.7656125468602,980.335093407892,1132
"2045/2046",2046,120,120,100,74.9944190499427,3081.77531552594,897
"2046/2047",2047,120,120,100,75.9861215137526,1941.92115855915,875
"2047/2048",2048,120,120,100,79.5412321593285,1282.6652374831,922
"2048/2049",2049,121,121,100,76.5124667760456,1395.24971047929,1026
"2049/2050",2050,120,120,100,74.9426015719855,605.28472275706,1161
"2050/2051",2051,120,120,100,75.3082409448925,2845.72067678859,919
"2051/2052",2052,120,120,100,79.5213050115608,3466.98390680645,602
"2052/2053",2053,121,121,100,80.6160709427622,3101.82320250338,644
"2053/2054",2054,120,120,100,80.9196055541406,3082.62561957678,625
"2054/2055",2055,120,120,100,79.2970847813194,1781.74216645304,790
"2055/2056",2056,120,120,100,72.3558786562116,4069.28303002426,855
"2056/2057",2057,121,121,100,69.7808735363324,1838.43045207905,1019
"2057/2058",2058,120,120,100,83.2270209402477,2306.52732116124,612
"2058/2059",2059,120,120,100,73.323923102871,1235.10262611974,1082
"2059/2060",2060,120,120,100,78.3886336730302,3244.4309372725,743
"2060/2061",2061,121,121,100,81.6577987628771,4035.06387549918,641
"2061/2062",2062,120,120,100,68.2909761384108,1064.07385156583,1199
"2062/2063",2063,120,120,100,74.9371728607493,1697.65847220365,955
"2063/2064",2064,120,120,100,76.2151780144832,2120.37816997152,1058
"2064/2065",2065,121,121,100,81.8393912880565,2054.74619712867,706
"2065/2066",2066,120,120,100,85.885404253966,1569.80048911134,440
"2066/2067",2067,120,120,100,72.5874205309337,1301.63931600749,1106
"2067/2068",2068,120,120,100,85.3351011396953,3903.99739195872,543
"2068/2069",2069,121,121,100,77.778938120442,2070.89835048001,849
"2069/2070",2070,120,120,100,77.3926602772317,2308.78802072257,747
"2070/2071",2071,120,120,100,76.0328134840747,2837.19131298456,848
"2071/2072",2072,120,120,100,71.7464187873575,2146.97972758114,993
"2072/2073",2073,121,121,100,85.2880536457033,4191.47753499262,468
"2073/2074",2074,120,120,100,68.2686342837151,3605.16870851442,955
"2074/2075",2075,120,120,100,80.273614084268,3750.94938999228,766
"2075/2076",2076,120,120,100,86.1326392264837,3243.68308704998,474
"2076/2077",2077,121,121,100,76.42236204658,1102.49672858231,1044
"2077/2078",2078,120,120,100,74.3781949489803,1051.78718120512,1094
"2078/2079",2079,120,120,100,79.088478956879,1762.92899548542,725
"2079/2080",2080,120,120,100,80.2522278778288,2841.60554543976,641
"2080/2081",2081,121,121,100,73.4481696559778,2386.74769221246,977
"2081/2082",2082,120,120,100,80.0424672773388,2883.49894893356,631
"2082/2083",2083,120,120,100,78.9791737142186,2780.13392994367,722
"2083/2084",2084,120,120,100,78.8124782093473,1695.46447577327,862
"2084/2085",2085,121,121,100,74.9096942439464,1715.69725295529,854
"2085/2086",2086,120,120,100,77.2081194586153,2185.71901313402,892
"2086/2087",2087,120,120,100,76.4834837346243,1758.37651335821,978
"2087/2088",2088,120,120,100,73.510501307057,2153.84624866676,981
"2088/2089",2089,121,121,100,80.3424342260187,1970.50596832298,807
"2089/2090",2090,120,120,100,77.5481070731039,1173.44816424605,907
"2090/2091",2091,120,120,100,71.8611650069379,1830.44613327738,1174
"2091/2092",2092,120,120,100,77.9576484068384,1007.67981152609,963
"2092/2093",2093,121,121,100,80.8153131342315,2729.47706614248,770
"2093/2094",2094,120,120,100,71.4559845853637,2723.93340271153,1158
"2094/2095",2095,120,120,100,82.0549285930701,1446.73045645375,769
"2095/2096",2096,120,120,100,81.5244141285966,3478.10586458165,506
"2096/2097",2097,121,121,100,70.3555116651823,5305.17576947343,908
"2097/2098",2098,120,120,100,72.2104070699297,2350.51520424057,1035
"2098/2099",2099,120,120,100,81.2133039231048,2121.25260044727,705
"2099/2100",2100,120,120,100,80.3562839732676,2354.37718996499,526
"2100/2101",2101,120,120,100,80.068640792415,2227.15998960286,839
