"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2052/2053",2053,121,121,100,80.7650515882497,3052.82232943457,642
"2053/2054",2054,120,120,100,79.9103735125618,3446.32701083878,662
"2054/2055",2055,120,120,100,79.5088971385476,1836.09654269414,785
"2055/2056",2056,120,120,100,73.8545060113547,3875.90648194402,812
"2056/2057",2057,121,121,100,71.292003444385,1855.93224174296,1031
"2057/2058",2058,120,120,100,83.1451190952348,2645.2578535541,632
"2058/2059",2059,120,120,100,72.4517473031847,1296.39691602904,1087
"2059/2060",2060,120,120,100,78.7714844021748,3541.67778174579,742
"2060/2061",2061,121,121,100,82.0143991265795,4257.47394078551,647
"2061/2062",2062,120,120,100,69.7147095973596,1249.73772671912,1196
"2062/2063",2063,120,120,100,75.4522997921176,1666.03776966361,961
"2063/2064",2064,120,120,100,74.0450935753615,2622.38285944564,1083
"2064/2065",2065,121,121,100,82.3372081284342,2327.33851447981,720
"2065/2066",2066,120,120,100,85.3483286576593,1721.94832723401,458
"2066/2067",2067,120,120,100,72.6911318244129,1443.7112149098,1042
"2067/2068",2068,120,120,100,82.3602390445267,4263.56355820736,565
"2068/2069",2069,121,121,100,78.2814098850995,2265.39846719243,835
"2069/2070",2070,120,120,100,77.1154086598617,2703.23151571862,757
"2070/2071",2071,120,120,100,78.0533692158187,2612.15055938903,730
"2071/2072",2072,120,120,100,71.779282399737,2289.1696599843,1001
"2072/2073",2073,121,121,100,84.9824365507466,4417.05630635284,470
"2073/2074",2074,120,120,100,69.9601189557598,3510.02995675988,949
"2074/2075",2075,120,120,100,80.7756351224289,3587.17636252195,701
"2075/2076",2076,120,120,100,86.1738285101983,3588.39179230388,500
"2076/2077",2077,121,121,100,76.7180106195174,1154.22822575923,984
"2077/2078",2078,120,120,100,74.9333426063768,1248.69961855747,1050
"2078/2079",2079,120,120,100,76.7375774966022,2068.25631359406,710
"2079/2080",2080,120,120,100,81.6846676434634,3055.85988959856,629
"2080/2081",2081,121,121,100,72.1844519085553,2892.82513489109,1001
"2081/2082",2082,120,120,100,79.8610087899815,3132.48825463001,664
"2082/2083",2083,120,120,100,78.5626287026807,2894.5597760072,721
"2083/2084",2084,120,120,100,78.9394499221635,1698.55687686615,828
"2084/2085",2085,121,121,100,75.1877940209342,1685.20821373723,834
"2085/2086",2086,120,120,100,77.3815264267414,2535.17487877887,905
"2086/2087",2087,120,120,100,76.4375321885454,1954.58422626741,982
"2087/2088",2088,120,120,100,75.3822692864032,2400.65977134742,994
"2088/2089",2089,121,121,100,80.6808024156489,2181.8909600405,863
"2089/2090",2090,120,120,100,77.7556983798677,1279.43250402808,892
"2090/2091",2091,120,120,100,72.2712939584326,2130.92673711572,1118
"2091/2092",2092,120,120,100,76.3122935645897,1237.75768059678,983
"2092/2093",2093,121,121,100,80.8181122729857,2812.96192521881,756
"2093/2094",2094,120,120,100,70.090718230409,3077.17771215644,1176
"2094/2095",2095,120,120,100,82.7026857149358,1769.96894185711,783
"2095/2096",2096,120,120,100,81.3535541884448,3521.28765431885,531
"2096/2097",2097,121,121,100,71.1483255478197,5119.77463260107,865
"2097/2098",2098,120,120,100,71.1916738922737,2576.30767616909,1059
"2098/2099",2099,120,120,100,80.1413710433317,2291.31922192685,720
"2099/2100",2100,120,120,100,81.2833888797722,2408.94443716481,551
"2100/2101",2101,120,120,100,80.2178653474693,2659.38797914609,848
