"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2051/2052",2052,120,120,100,83.0824159546146,5214.65546788415,380
"2052/2053",2053,121,121,100,83.4993068500162,4860.97071480379,387
"2053/2054",2054,120,120,100,82.055956421731,5485.51077950466,409
"2054/2055",2055,120,120,100,82.9503027324363,3373.80157651659,557
"2055/2056",2056,120,120,100,76.1341945479262,5560.6693452904,507
"2056/2057",2057,121,121,100,74.9333455386859,3108.0500538433,779
"2057/2058",2058,120,120,100,84.394376240466,4320.59897443699,302
"2058/2059",2059,120,120,100,78.9570387234635,2392.94205428613,700
"2059/2060",2060,120,120,100,77.824471366971,5692.14449929446,617
"2060/2061",2061,121,121,100,79.5652102303056,6599.42329444224,428
"2061/2062",2062,120,120,100,74.9957277980311,2177.57846472692,895
"2062/2063",2063,120,120,100,82.0341079452082,2628.16336396988,616
"2063/2064",2064,120,120,100,75.1557542129449,4202.48828314617,795
"2064/2065",2065,121,121,100,86.6485955779899,3680.4060553126,380
"2065/2066",2066,120,120,100,90.4460581929852,3272.34554272052,216
"2066/2067",2067,120,120,100,77.3984089963342,2496.67904563621,885
"2067/2068",2068,120,120,100,84.1358551090962,6650.8347081989,396
"2068/2069",2069,121,121,100,81.8756035569004,3815.28030648176,587
"2069/2070",2070,120,120,100,80.2537406735846,4566.18004261144,607
"2070/2071",2071,120,120,100,82.6230074706036,4105.58587819897,427
"2071/2072",2072,120,120,100,72.7741042070629,3688.28980515804,797
"2072/2073",2073,121,121,100,84.9580603207833,6922.9175249571,330
"2073/2074",2074,120,120,100,71.8228529997141,5288.57153759152,748
"2074/2075",2075,120,120,100,81.7245127100832,5564.29388234112,446
"2075/2076",2076,120,120,100,86.1773868836299,5735.7277710801,269
"2076/2077",2077,121,121,100,81.7734228927784,2067.81947366614,710
"2077/2078",2078,120,120,100,81.1634434468942,2301.13005228341,697
"2078/2079",2079,120,120,100,81.2111409147674,3528.41409376543,488
"2079/2080",2080,120,120,100,83.7902207802217,4867.75870979391,340
"2080/2081",2081,121,121,100,72.4981097505079,4970.42467907164,860
"2081/2082",2082,120,120,100,79.6139650191071,5005.16178271454,410
"2082/2083",2083,120,120,100,84.2016410324686,4749.49353858083,497
"2083/2084",2084,120,120,100,83.9631199534142,2845.77574417274,482
"2084/2085",2085,121,121,100,80.7840749466504,3022.79580280744,572
"2085/2086",2086,120,120,100,79.1703377290032,4245.70579065289,680
"2086/2087",2087,120,120,100,78.7067278622126,3327.26805835124,711
"2087/2088",2088,120,120,100,75.171022135808,4023.20689676609,787
"2088/2089",2089,121,121,100,83.3472884349685,3740.17752144579,634
"2089/2090",2090,120,120,100,82.8674311114974,2279.52359560318,608
"2090/2091",2091,120,120,100,75.2440229957338,3700.17483862303,846
"2091/2092",2092,120,120,100,81.1310343061905,2292.84479829762,633
"2092/2093",2093,121,121,100,82.1592448279353,4701.15671537537,526
"2093/2094",2094,120,120,100,69.901338866377,5010.7403293876,1002
"2094/2095",2095,120,120,100,84.9447391690155,3084.30397697911,439
"2095/2096",2096,120,120,100,82.4325916340949,5590.57952424418,290
"2096/2097",2097,121,121,100,70.0426170781939,7194.69451701269,607
"2097/2098",2098,120,120,100,75.4130260040474,4165.57369098999,802
"2098/2099",2099,120,120,100,82.5736121484279,3917.76953577716,489
"2099/2100",2100,120,120,100,84.6017360323058,4055.35795601644,334
"2100/2101",2101,120,120,100,81.1022157039861,4515.6183742648,594
