"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2055/2056",2056,120,120,100,69.4968090208513,3261.38302379334,1023
"2056/2057",2057,121,121,100,65.1833565503566,1386.76775426837,1150
"2057/2058",2058,120,120,100,80.0248538726446,1337.2356800125,761
"2058/2059",2059,120,120,100,68.6881321802102,743.609955575783,1238
"2059/2060",2060,120,120,100,76.7941795831448,2036.21500304434,863
"2060/2061",2061,121,121,100,80.6725821039236,2693.68479952309,770
"2061/2062",2062,120,120,100,64.6301302659049,621.083128157537,1495
"2062/2063",2063,120,120,100,68.2416336690949,1533.72342254687,1173
"2063/2064",2064,120,120,100,72.6887153593452,1202.7255273317,1203
"2064/2065",2065,121,121,100,77.1274168260406,1335.24996160995,846
"2065/2066",2066,120,120,100,83.1139010409952,998.19215681171,590
"2066/2067",2067,120,120,100,68.1860836774395,673.375976902433,1369
"2067/2068",2068,120,120,100,83.528600962256,2548.6998980334,592
"2068/2069",2069,121,121,100,75.8397684259689,1218.9216271867,1061
"2069/2070",2070,120,120,100,74.8109167212569,1275.81658629468,855
"2070/2071",2071,120,120,100,71.253403747025,2389.05171385547,1108
"2071/2072",2072,120,120,100,67.8866389772375,1693.08546660235,1166
"2072/2073",2073,121,121,100,84.3251666324359,2941.44287724001,548
"2073/2074",2074,120,120,100,66.8931246721495,2672.82047291007,1119
"2074/2075",2075,120,120,100,76.0739223346263,3164.83773652231,933
"2075/2076",2076,120,120,100,84.6690894050316,2077.24886858696,550
"2076/2077",2077,121,121,100,71.7049130660744,891.944811364636,1262
"2077/2078",2078,120,120,100,69.4665460595534,519.733663152903,1286
"2078/2079",2079,120,120,100,74.9269566609,1031.50677933637,910
"2079/2080",2080,120,120,100,77.270862402147,2228.65496492386,741
"2080/2081",2081,121,121,100,71.9194640864007,1224.54649781343,1032
"2081/2082",2082,120,120,100,77.4346064724978,1850.63647387642,750
"2082/2083",2083,120,120,100,76.7018245838226,1932.66636848263,850
"2083/2084",2084,120,120,100,75.6390420108892,1301.72274355963,1093
"2084/2085",2085,121,121,100,69.629362656673,1162.24118162226,1026
"2085/2086",2086,120,120,100,74.6582376234855,1236.81561286375,1018
"2086/2087",2087,120,120,100,74.640213736031,1082.07003761455,1099
"2087/2088",2088,120,120,100,71.6570377419175,1297.01665269025,1109
"2088/2089",2089,121,121,100,77.4461947038544,1237.94886494335,964
"2089/2090",2090,120,120,100,73.6766835992858,686.0986595992,1186
"2090/2091",2091,120,120,100,68.311304931447,996.500904332846,1337
"2091/2092",2092,120,120,100,72.4958442842235,529.459540797397,1163
"2092/2093",2093,121,121,100,78.6291662756703,1854.9167844234,892
"2093/2094",2094,120,120,100,71.4143261174522,1631.77010606322,1197
"2094/2095",2095,120,120,100,79.1848714282041,745.729051049799,891
"2095/2096",2096,120,120,100,79.2640195835938,2463.62998956349,650
"2096/2097",2097,121,121,100,69.1335970657219,4396.45368912909,1078
"2097/2098",2098,120,120,100,72.8243721531726,1480.40742141753,1103
"2098/2099",2099,120,120,100,78.2957348302552,1456.69850801304,813
"2099/2100",2100,120,120,100,77.9018571512661,1576.61019671336,701
"2100/2101",2101,120,120,100,76.6930853218691,1174.32654756401,927
