"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2049/2050",2050,120,120,100,80.8737196951006,1233.67631927878,740
"2050/2051",2051,120,120,100,79.3129606752791,4511.06337256776,548
"2051/2052",2052,120,120,100,80.1350570366549,5491.00678358413,417
"2052/2053",2053,121,121,100,81.2040821789205,5047.64871119196,390
"2053/2054",2054,120,120,100,84.6655911690259,4992.24092632812,393
"2054/2055",2055,120,120,100,82.6420444339647,3297.11186588695,588
"2055/2056",2056,120,120,100,75.5555871614824,5621.17970404215,540
"2056/2057",2057,121,121,100,76.7327117442046,3053.90473670373,770
"2057/2058",2058,120,120,100,86.5855880751978,3914.87565623363,377
"2058/2059",2059,120,120,100,78.3169997640116,2357.76166457497,781
"2059/2060",2060,120,120,100,79.9274750540935,5147.86634325888,602
"2060/2061",2061,121,121,100,80.6306132230338,6024.82988746744,396
"2061/2062",2062,120,120,100,75.6175145911357,1882.29405997973,953
"2062/2063",2063,120,120,100,80.8414593167017,2997.32937596831,671
"2063/2064",2064,120,120,100,77.8784806982239,3473.15921472665,808
"2064/2065",2065,121,121,100,88.3778016459019,3381.6273063831,407
"2065/2066",2066,120,120,100,90.2518002862889,3165.65730861016,239
"2066/2067",2067,120,120,100,76.3792484276637,2037.44266190007,844
"2067/2068",2068,120,120,100,86.0499442610489,5924.60170967411,354
"2068/2069",2069,121,121,100,81.8887827869876,3498.85229144804,623
"2069/2070",2070,120,120,100,83.2512004831278,3833.04911108129,606
"2070/2071",2071,120,120,100,79.7179224892534,4688.58629238885,474
"2071/2072",2072,120,120,100,74.0487550135258,3725.91409499105,781
"2072/2073",2073,121,121,100,86.5024846125525,6428.97926531453,344
"2073/2074",2074,120,120,100,72.4703046338745,5187.51436145697,779
"2074/2075",2075,120,120,100,80.0925120593929,5995.3574833395,545
"2075/2076",2076,120,120,100,86.6323926324239,5144.77466575336,234
"2076/2077",2077,121,121,100,82.151672343698,2234.32655510586,714
"2077/2078",2078,120,120,100,80.8959225423387,1943.00168867502,725
"2078/2079",2079,120,120,100,82.5932571166832,3082.46764795482,491
"2079/2080",2080,120,120,100,84.5462130022406,4626.47874742094,345
"2080/2081",2081,121,121,100,78.3556573195747,4076.40285853297,762
"2081/2082",2082,120,120,100,82.4094098369933,4546.45204402134,421
"2082/2083",2083,120,120,100,81.5391291758624,4573.77929999214,565
"2083/2084",2084,120,120,100,82.8385963653836,2940.42893490288,528
"2084/2085",2085,121,121,100,78.6336998165461,2973.09357215557,648
"2085/2086",2086,120,120,100,80.8842521713359,3723.45696827583,664
"2086/2087",2087,120,120,100,81.256339649377,3083.16897323728,654
"2087/2088",2088,120,120,100,76.7116708479189,3569.26158269774,724
"2088/2089",2089,121,121,100,83.2506174926475,3532.7803106606,624
"2089/2090",2090,120,120,100,83.7620440273095,2037.01352952328,592
"2090/2091",2091,120,120,100,77.9290393895062,3265.71700849663,886
"2091/2092",2092,120,120,100,83.2722185829898,2005.44532664958,647
"2092/2093",2093,121,121,100,83.1601877842641,4596.93716611248,582
"2093/2094",2094,120,120,100,75.0345547919223,4607.94878050499,959
"2094/2095",2095,120,120,100,87.0215723296023,2619.11865197308,423
"2095/2096",2096,120,120,100,82.6793682866919,5473.35744835902,318
"2096/2097",2097,121,121,100,69.9043649099858,7476.89978039637,630
"2097/2098",2098,120,120,100,75.9595772571629,3888.31783423852,783
"2098/2099",2099,120,120,100,82.9201740435874,3788.42665083427,470
"2099/2100",2100,120,120,100,85.5403677239374,3806.96635942813,336
"2100/2101",2101,120,120,100,83.928852449646,3798.8420247063,542
